AÑO;SEMANA;BLOQUE;CAMA;CAMAS SEMBRADAS BLOQUE;NO. HALLAZGOS;NO. PLANTAS;EDAD;ETAPA FENOLÓGICA;% INCIDENCIA;CUADRO;LINEA;VARIEDAD
2022;38;30;34A;96;500;;8;FLOR;0,0%;1, 2, 3, 4;;PAINTER
2022;38;30;26A;96;450;;8;FLOR;0,0%;1, 2, 3, 4, 5, 6, 7, 8;;TESTAROSSA
2022;38;25;36B;96;2;;8;FLOR;0,0%;2, 5;;DESNA DARK
2022;38;30;18A;96;55;;8;FLOR;0,0%;1, 2, 3, 4, 5, 6, 7, 8;;TESTAROSSA
2022;38;29;09A;96;1;;8;FLOR;0,0%;2;;TESTAROSSA
2022;38;29;10B;96;1;;8;FLOR;0,0%;4;;RIBBON
2022;38;25;02B;96;1;;8;FLOR;0,0%;4;;DESNA DARK
2022;38;35;22A;80;1;;7;DESBOTON;0,0%;4;;DESNA DARK
2022;38;22;36B;128;1;;9;FLOR;0,0%;1;;RIBBON
2022;38;29;13A;96;67;;10;FLOR;0,0%;2,3,4;;TESTAROSSA
2022;38;29;14A;96;2;;10;FLOR;0,0%;2;;TESTAROSSA
2022;38;29;09A;96;4;;8;FLOR;0,0%;1;;TESTAROSSA
2022;38;24;02B;96;2;;11;FLOR;0,0%;6,8;;TESTAROSSA
2022;38;28;53A;140;1;;10;FLOR;0,0%;8;;CARIBBEAN SUNSET
2022;38;25;24B;96;2;;8;FLOR;0,0%;1,6;;ALEMANI
2022;38;29;13A;96;230;;10;FLOR;0,0%;1, 2, 3, 4, 5;;TESTAROSSA
2022;38;29;14A;96;15;;10;FLOR;0,0%;1, 2, 3;;TESTAROSSA
2022;38;22;42B;128;1;;9;FLOR;0,0%;2;;TESTAROSSA
2022;38;25;32B;96;1;;8;FLOR;0,0%;4;;ALEMANI
2022;38;22;08A;128;2;;8;FLOR;0,0%;1;;TESTAROSSA
2022;38;29;14A;96;70;;10;FLOR;0,0%;4, 5, 6;;TESTAROSSA
2022;38;22;64A;128;11;;8;FLOR;0,0%;4;;TESTAROSSA
2022;38;25;33B;96;2;;8;FLOR;0,0%;4, 7;;ALEMANI
2022;38;25;34B;96;1;;8;FLOR;0,0%;7;;ALEMANI
2022;38;23;23A;96;4;;9;FLOR;0,0%;3;;BACANO
2022;38;23;14A;96;1;;10;FLOR;0,0%;8;;TESTAROSSA
2022;38;22;08A;128;15;;8;FLOR;0,0%;1, 2, 4, 8;;TESTAROSSA
2022;38;22;64A;128;1;;8;FLOR;0,0%;6;;TESTAROSSA
2022;38;29;11B;96;1;;10;FLOR;0,0%;1;;CELEBRATE
2022;38;29;01B;96;1;;10;FLOR;0,0%;6;;CARIBBEAN SUNSET
2022;38;23;23A;96;0;;10;FLOR;0,0%;3, 4, 5;;BACANO
2022;38;30;21A;96;2;;;VEGETATIVO;0,0%;4;;MONT BLANC
2022;38;24;02B;96;1;;;VEGETATIVO;0,0%;7;;TESTAROSSA
2022;38;29;14A;96;202;;9;FLOR;0,0%;2, 3, 4, 5, 6, 7;;TESTAROSSA
2022;38;23;23A;96;220;;9;FLOR;0,0%;TODOSS;;BACANO
2022;38;29;15A;96;78;;9;FLOR;0,0%;2, 3, 4, 5, 6, 7;;TESTAROSSA
2022;38;30;21A;96;10;;9;FLOR;0,0%;2, 3, 4, 5;;MONT BLANC
2022;38;29;01B;96;5;;;VEGETATIVO;0,0%;1, 4, 6;;CARIBBEAN SUNSET
2022;38;50;26B;96;10;;8;FLOR;0,0%;4;;MAISY
2022;38;22;64A;128;2;;10;FLOR;0,0%;4;;TESTAROSSA
2022;38;23;14A;96;6;;9;FLOR;0,0%;1, 2, 5, 7;;TESTAROSSA
2022;38;25;34B;96;6;;9;FLOR;0,0%;1,2,5,7;;TESTAROSSA
2022;38;29;46A;96;1;;8;FLOR;0,0%;6;;CARIBBEAN SUNSET
2022;38;29;02B;96;1;;9;FLOR;0,0%;5;;CARIBBEAN SUNSET
2022;39;25;34B;96;7;;9;FLOR;0,0%;3, 4, 5, 6, 7;;ALEMANI
2022;39;33;35B;96;14;;8;FLOR;0,0%;3, 4;;TESTAROSSA
2022;39;32;03B;48;1;;8;FLOR;0,0%;6;;ALEMANI
2022;39;25;36B;96;10;;8;FLOR;0,0%;1, 2, 3, 4, 5, 6, 7, 8;;DESNA DARK
2022;39;25;33B;96;3;;9;FLOR;0,0%;6, 7;;ALEMANI
2022;39;29;10B;96;2;;10;FLOR;0,0%;2, 4;;RIBBON
2022;39;25;32B;96;2;;9;FLOR;0,0%;5, 8;;ALEMANI
2022;39;29;09A;96;2;;9;FLOR;0,0%;2, 3;;TESTAROSSA
2022;39;32;20A;48;3;;8;FLOR;0,0%;4, 8, 9;;DESNA DARK
2022;39;29;02B;96;1;;9;FLOR;0,0%;3;;CARIBBEAN SUNSET
2022;39;25;24B;96;7;;10;FLOR;0,0%;4, 5, 6, 7;;ALEMANI
2022;39;30;28A;96;1;;12;FLOR;0,0%;;;ALMA
2022;39;25;24B;96;3;;10;FLOR;0,0%;1, 2, 3;;ALEMANI
2022;39;30;28A;96;36;;10;FLOR;0,0%;1, 2, 3, 6, 7, 8;;ALMA
2022;39;30;27A;96;2;;10;FLOR;0,0%;;;ALMA
2022;39;23;14A;96;2;;10;FLOR;0,0%;2, 5;;TESTAROSSA
2022;39;25;02B;96;1;;9;FLOR;0,0%;4;;DESNA DARK
2022;39;29;11B;96;1;;10;FLOR;0,0%;;;SOLEADO
2022;39;30;27A;96;20;;10;FLOR;0,0%;1, 2, 3, 4, 5, 6, 7, 8;;ALMA
2022;39;33;35B;96;14;;8;FLOR;0,0%;2, 3, 5, 7, 9;;TESTAROSSA
2022;39;25;03B;96;3;;9;FLOR;0,0%;1, 6, 8;;DESNA DARK
2022;39;29;01B;96;2;;;VEGETATIVO;0,0%;3;;CARIBBEAN SUNSET
2022;39;25;01B;96;1;;9;FLOR;0,0%;8;;CARIBBEAN SUNSET
2022;39;29;02B;96;1;;;VEGETATIVO;0,0%;3;;CARIBBEAN SUNSET
2022;39;14;46B;212;1;;10;FLOR;0,0%;;;TOPSPIN
2022;39;14;85A;212;2;;10;FLOR;0,0%;;;TOPSPIN
2022;39;25;32B;96;1;;9;FLOR;0,0%;3;;ALEMANI
2022;39;28;53A;140;2;;;VEGETATIVO;0,0%;7;;CARIBBEAN SUNSET
2022;39;25;31B;96;2;;9;FLOR;0,0%;4, 5;;ANASTASIA DARK GREEN
2022;39;25;25B;96;5;;9;FLOR;0,0%;2, 4, 6, 7, 8;;ALEMANI
2022;39;25;23B;96;1;;10;FLOR;0,0%;4;;ALEMANI
2022;39;30;21A;96;4;;;VEGETATIVO;0,0%;;;MONT BLANC
2022;39;23;14A;96;1;;10;FLOR;0,0%;3;;TESTAROSSA
2022;39;33;35B;96;11;;;VEGETATIVO;0,0%;1, 5, 6, 8, 9;;TESTAROSSA
2022;39;23;48B;96;7;;10;FLOR;0,0%;3, 4;;CARIBBEAN SUNSET
2022;39;19;18A;96;1;;8;FLOR;0,0%;2;;TOPSPIN
2022;39;19;19A;96;1;;8;FLOR;0,0%;6;;TOPSPIN
2022;39;29;09A;96;1;;;VEGETATIVO;0,0%;4;;TESTAROSSA
2022;39;19;23A;96;4;;8;FLOR;0,0%;2, 3, 6, 8;;TOPSPIN
2022;39;19;22A;96;1;;8;FLOR;0,0%;1;;TOPSPIN
2022;39;29;46A;96;27;;;VEGETATIVO;0,0%;7;;CARIBBEAN SUNSET
2022;39;30;21A;96;5;;10;FLOR;0,0%;5, 6, 7, 8;;MONT BLANC
2022;40;19;23A;96;5;;8;FLOR;0,0%;2, 4, 6;;TOPSPIN
2022;40;19;22A;96;10;;8;FLOR;0,0%;2, 3, 4, 5, 7, 9;;TOPSPIN
2022;40;43;32A;64;1;;;VEGETATIVO;0,0%;2;;MARK TWAIN
2022;40;19;18A;96;3;;8;FLOR;0,0%;6, 7;;TOPSPIN
2022;40;19;24A;96;1;;8;FLOR;0,0%;1;;TOPSPIN
2022;40;29;01B;96;8;;;VEGETATIVO;0,0%;;;CARIBBEAN SUNSET
2022;40;19;21A;96;2;;8;FLOR;0,0%;1;;TOPSPIN
2022;40;19;27A;96;1;;9;FLOR;0,0%;6;;TOPSPIN
2022;40;23;13A;96;3;;11;FLOR;0,0%;1, 2, 3;;TESTAROSSA
2022;40;33;26B;96;1;;9;FLOR;0,0%;8;;PRINZ
2022;40;33;35B;96;6;;;VEGETATIVO;0,0%;1, 4, 6, 9;;TESTAROSSA
2022;40;19;30A;96;62;;9;FLOR;0,0%;2, 6, 9;;TOPSPIN
2022;40;19;31A;96;11;;;VEGETATIVO;0,0%;2, 6, 7;;TOPSPIN
2022;40;19;32A;96;6;;9;FLOR;0,0%;6, 9;;TOPSPIN
2022;40;25;34B;96;1;;10;FLOR;0,0%;4;;ALEMANI
2022;40;19;33A;96;7;;9;FLOR;0,0%;2, 3, 5;;TOPSPIN
2022;40;29;09A;96;1;;;VEGETATIVO;0,0%;4;;TESTAROSSA
2022;40;19;34A;96;1;;9;FLOR;0,0%;4;;TOPSPIN
2022;40;25;33B;96;3;;10;FLOR;0,0%;3, 6;;ALEMANI
2022;40;19;26B;96;2;;9;FLOR;0,0%;5;;TOPSPIN
2022;40;25;32B;96;4;;10;FLOR;0,0%;2, 6, 7;;ALEMANI
2022;40;25;31B;96;2;;10;FLOR;0,0%;2, 4;;ANASTASIA DARK GREEN
2022;40;29;02B;96;1;;;VEGETATIVO;0,0%;2;;CARIBBEAN SUNSET
2022;40;29;01B;96;1;;;VEGETATIVO;0,0%;5;;CARIBBEAN SUNSET
2022;40;25;31B;96;1;;10;FLOR;0,0%;8;;ANASTASIA DARK GREEN
2022;40;32;17A;48;1;;10;FLOR;0,0%;5;;DESNA DARK
2022;40;32;17A;48;2;;;VEGETATIVO;0,0%;5;;DESNA DARK
2022;40;25;23B;96;5;;11;FLOR;0,0%;5, 7, 8;;ALEMANI
2022;40;25;22B;96;1;;11;FLOR;0,0%;8;;ALEMANI
2022;40;19;34A;96;85;;9;FLOR;0,0%;1, 2, 3, 4, 5, 6;;TOPSPIN
2022;40;19;33A;96;20;;9;FLOR;0,0%;1, 2, 3, 4, 5, 6, 7, 8, 9;;TOPSPIN
2022;40;19;32A;96;11;;;VEGETATIVO;0,0%;2, 3, 6, 8, 9;;TOPSPIN
2022;40;19;31A;96;10;;9;FLOR;0,0%;1, 2, 3, 7, 8, 9;;TOPSPIN
2022;40;19;27A;96;2;;9;FLOR;0,0%;4, 7;;TOPSPIN
2022;40;19;18A;96;5;;9;FLOR;0,0%;3, 4, 6, 8;;TOPSPIN
2022;40;19;21A;96;4;;9;FLOR;0,0%;3, 4, 5, 7;;TOPSPIN
2022;40;19;20A;96;2;;9;FLOR;0,0%;3, 5;;TOPSPIN
2022;40;19;19A;96;1;;9;FLOR;0,0%;4;;TOPSPIN
2022;40;30;13A;96;2;;;VEGETATIVO;0,0%;;;MAISY
2022;40;19;27A;96;5;;9;FLOR;0,0%;5, 6, 7;;TOPSPIN
2022;40;19;27A;96;3;;9;FLOR;0,0%;4, 8;;TOPSPIN
2022;40;19;24A;96;3;;9;FLOR;0,0%;6, 8;;TOPSPIN
2022;40;19;26B;96;7;;8;FLOR;0,0%;3, 5, 6, 8;;TOPSPIN
2022;40;45;28B;88;3;;7;DESBOTON;0,0%;5, 7;;CHAMPAGNE YELLOW
2022;40;23;26B;96;3;;11;FLOR;0,0%;1, 2;;BACANO
2022;40;23;14A;96;1;;;VEGETATIVO;0,0%;;;TESTAROSSA
2022;40;25;03B;96;3;;10;FLOR;0,0%;4, 6;;DESNA DARK
2022;40;25;02B;96;2;;10;FLOR;0,0%;6, 7;;DESNA DARK
2022;40;25;01B;96;1;;10;FLOR;0,0%;6;;DESNA DARK
2022;40;50;26B;96;1;;10;FLOR;0,0%;;;MAISY LIME
2022;40;18;22A;96;1;;;VEGETATIVO;0,0%;;;TOPSPIN
2022;40;25;33B;96;2;;11;FLOR;0,0%;7, 8;;ALEMANI
2022;40;25;34B;96;1;;11;FLOR;0,0%;5;;ALEMANI
2022;40;45;28B;88;1;;;VEGETATIVO;0,0%;5;;CHAMPAGNE YELLOW
2022;40;25;32B;96;3;;11;FLOR;0,0%;3, 5, 6;;ALEMANI
2022;40;19;29A;96;7;;9;FLOR;0,0%;3, 4, 5;;TOPSPIN
2022;41;19;26A;96;15;;9;FLOR;0,0%;2, 4, 5, 6, 7, 8, 9;;TOPSPIN
2022;41;19;25A;96;35;;9;FLOR;0,0%;TODOSS;;TOPSPIN
2022;41;19;28A;96;9;;9;FLOR;0,0%;1, 3, 5, 7, 8, 9;;TOPSPIN
2022;41;45;28B;88;4;;;VEGETATIVO;0,0%;6, 7;;CHAMPAGNE YELLOW
2022;41;50;17B;96;2;;10;FLOR;0,0%;2, 3;;TESTAROSSA
2022;41;19;29A;96;20;;9;FLOR;0,0%;3, 4, 5, 6, 7, 8;;TOPSPIN
2022;41;30;29B;96;1;;;VEGETATIVO;0,0%;;;WHATSAPP
2022;41;45;28B;88;3;;8;FLOR;0,0%;4, 6;;CHAMPAGNE YELLOW
2022;41;19;24A;96;2;;10;FLOR;0,0%;6, 8;;TOPSPIN
2022;41;19;20A;96;5;;10;FLOR;0,0%;1, 4, 7, 8;;TOPSPIN
2022;41;19;19A;96;4;;10;FLOR;0,0%;2, 4, 7, 8;;TOPSPIN
2022;41;19;13B;96;6;;10;FLOR;0,0%;2, 5, 6, 7, 8;;TOPSPIN
2022;41;19;12B;96;5;;10;FLOR;0,0%;2, 4, 5, 7, 9;;TOPSPIN
2022;41;19;12B;96;7;;10;FLOR;0,0%;6, 7, 8, 9;;TOPSPIN
2022;41;33;05B;96;1;;8;FLOR;0,0%;5;;TESTAROSSA
2022;41;19;11B;96;18;;10;FLOR;0,0%;TODOSS;;TOPSPIN
2022;41;33;36B;96;2;;;VEGETATIVO;0,0%;;;ALMA
2022;41;33;41A;96;8;;9;FLOR;0,0%;6, 8;;TESTAROSSA
2022;41;32;16B;48;1;;10;FLOR;0,0%;2;;DESNA DARK
2022;41;45;29B;88;1;;;VEGETATIVO;0,0%;7;;ALMA
2022;41;45;35B;88;2;;9;FLOR;0,0%;7;;TESTAROSSA
2022;41;19;29B;96;2;;10;FLOR;0,0%;6, 9;;ALEMANI
2022;41;19;25B;96;2;;9;FLOR;0,0%;1, 3;;ARTIC QUEEN
2022;41;45;28B;88;2;;;VEGETATIVO;0,0%;4;;CHAMPAGNE YELLOW
2022;41;33;05B;96;21;;;VEGETATIVO;0,0%;5, 13;;TESTAROSSA
2022;41;33;41A;96;7;;;VEGETATIVO;0,0%;3, 4, 5, 6;;TESTAROSSA
2022;41;45;29B;88;1;;9;FLOR;0,0%;7;;ALMA
2022;41;45;35B;88;2;;9;FLOR;0,0%;7;;TESTAROSSA
2022;41;19;29B;96;2;;10;FLOR;0,0%;6,9;;ALEMANI
2022;41;45;28B;88;2;;9;FLOR;0,0%;4;;CHAMPAGNE YELLOW
2022;41;33;05B;96;21;;;VEGETATIVO;0,0%;5,13;;TESTAROSSA
2022;41;33;41A;96;7;;;VEGETATIVO;0,0%;3,4,5,6;;TESTAROSSA
2022;41;33;25B;96;1;;10;FLOR;0,0%;9;;PRINZ
2022;41;49;23B;84;7;;6;VEGETATIVO;0,0%;5, 6;;TESTAROSSA
2022;41;45;28B;88;1;;;VEGETATIVO;0,0%;6;;CHAMPAGNE YELLOW
2022;41;33;05B;96;15;;9;FLOR;0,0%;6, 7, 8, 9, 10, 12, 13;;TESTAROSSA
2022;41;49;23B;84;2;;;VEGETATIVO;0,0%;6;;TESTAROSSA
2022;41;35;21A;80;1;;10;FLOR;0,0%;2;;DESNA DARK
2022;41;33;25B;96;1;;10;FLOR;0,0%;1;;PRINZ
2022;41;49;23B;84;7;;6;VEGETATIVO;0,0%;5,6;;TESTAROSSA
2022;41;45;28B;88;1;;;VEGETATIVO;0,0%;6;;CHAMPAGNE YELLOW
2022;41;33;05B;96;15;;9;FLOR;0,0%;6,7,8,9,10,12,13;;TESTAROSSA
2022;41;45;17A;88;0;;9;FLOR;0,0%;5;;SHORTCAKE
2022;41;45;12A;88;3;;9;FLOR;0,0%;3;;TESTAROSSA
2022;41;19;20A;96;1;;10;FLOR;0,0%;5;;TOPSPIN
2022;41;19;24A;96;7;;10;FLOR;0,0%;2, 3, 4, 5, 7;;TOPSPIN
2022;41;16;44B;136;1;;2;VEGETATIVO;0,0%;8;;TOPSPIN
2022;41;25;03B;96;3;;11;FLOR;0,0%;1, 4, 9;;DESNA DARK
2022;42;33;42A;96;1;;9;FLOR;0,0%;6;;MAISY LIME
2022;42;33;05B;96;1;;;VEGETATIVO;0,0%;10;;TESTAROSSA
2022;42;33;41A;96;1;;;VEGETATIVO;0,0%;6;;TESTAROSSA
2022;42;32;20A;48;1;;;VEGETATIVO;0,0%;6;;DESNA DARK
2022;42;16;62B;136;1;;2;VEGETATIVO;0,0%;4;;TOPSPIN
2022;42;32;17A;48;2;;11;FLOR;0,0%;3;;DESNA DARK
2022;42;43;32B;64;1;;7;DESBOTON;0,0%;4;;TESTAROSSA
2022;42;43;31B;64;1;;9;FLOR;0,0%;4;;TESTAROSSA
2022;42;16;67A;136;1;;2;VEGETATIVO;0,0%;3;;TOPSPIN
2022;42;16;28A;136;1;;2;VEGETATIVO;0,0%;4;;TOPSPIN
2022;42;43;15A;64;1;;8;FLOR;0,0%;3;;TESTAROSSA
2022;42;19;01A;96;2;;11;FLOR;0,0%;1, 2;;MAGNUM
2022;42;19;27B;96;1;;10;FLOR;0,0%;1;;TOPSPIN
2022;42;19;29B;96;5;;10;FLOR;0,0%;2, 4, 7, 8;;ALEMANI
2022;42;19;20A;96;4;;11;FLOR;0,0%;1, 6, 7, 9;;TOPSPIN
2022;42;19;24A;96;2;;11;FLOR;0,0%;4, 9;;TOPSPIN
2022;42;19;25B;96;1;;10;FLOR;0,0%;1;;TOPSPIN
2022;42;45;28B;88;1;;;VEGETATIVO;0,0%;5;;CHAMPAGNE YELLOW
2022;42;19;11A;96;1;;11;FLOR;0,0%;9;;FLAMBEAU
2022;42;45;17A;88;1;;;VEGETATIVO;0,0%;1;;SHORTCAKE
2022;42;19;17A;96;1;;;VEGETATIVO;0,0%;;;PETRUSKA
2022;42;19;17A;96;2;;11;FLOR;0,0%;6, 8;;PETRUSKA
2022;42;19;11A;96;2;;11;FLOR;0,0%;4, 5;;FLAMBEAU
2022;42;19;29B;96;1;;10;FLOR;0,0%;4;;ALEMANI
2022;42;19;28B;96;3;;10;FLOR;0,0%;3, 7, 8;;MARCELA
2022;42;19;32B;96;1;;10;FLOR;0,0%;1;;MAGNUM
2022;42;20;37;96;1;;;VEGETATIVO;0,0%;;;TOPSPIN
2022;42;19;32B;96;13;;10;FLOR;0,0%;TODOSS;;MAGNUM
2022;42;43;32B;64;1;;;VEGETATIVO;0,0%;5;;TESTAROSSA
2022;42;19;11A;96;4;;11;FLOR;0,0%;5, 6;;FLAMBEAU
2022;42;43;31B;64;3;;;VEGETATIVO;0,0%;2, 4, 5;;TESTAROSSA
2022;42;19;28B;96;3;;10;FLOR;0,0%;2, 5, 9;;MARCELA
2022;43;19;28B;96;1;;11;FLOR;0,0%;2;;MARCELA
2022;43;19;11A;96;1;;12;FLOR;0,0%;3;;FLAMBEAU
2022;43;12;78B;192;22;;3;VEGETATIVO;0,0%;2, 3;;TOPSPIN
2022;43;12;80B;192;22;;3;VEGETATIVO;0,0%;4, 5;;TOPSPIN
2022;43;19;28B;96;4;;11;FLOR;0,0%;1, 2, 3, 6;;MARCELA
2022;43;19;11A;96;6;;12;FLOR;0,0%;2, 3, 7, 8;;FLAMBEAU
2022;43;43;15A;64;1;;;VEGETATIVO;0,0%;3;;TESTAROSSA
2022;43;33;42A;96;1;;;VEGETATIVO;0,0%;5;;MAISY LIME
2022;43;25;31B;96;1;;13;FLOR;0,0%;7;;ANASTASIA DARK GREEN
2022;43;35;41A;80;1;;10;FLOR;0,0%;8;;DESNA DARK
2022;43;20;21A;96;1;;12;FLOR;0,0%;3;;ALEMANI
2022;43;12;79B;192;1;;3;VEGETATIVO;0,0%;5;;TOPSPIN
2022;43;12;78B;192;2;;3;VEGETATIVO;0,0%;1, 3;;TOPSPIN
2022;43;25;30B;96;2;;13;FLOR;0,0%;1;;ANASTASIA DARK GREEN
2022;43;43;05B;64;1;;11;FLOR;0,0%;7;;CARIBBEAN SUNSET
2022;44;12;79B;192;2;;4;VEGETATIVO;0,0%;3, 4;;TOPSPIN
2022;44;43;05B;64;1;;11;FLOR;0,0%;5;;CARIBBEAN SUNSET
2022;44;26;02A;96;1;;2;VEGETATIVO;0,0%;5;;TOPSPIN
2022;44;13;14A;200;2;;3;VEGETATIVO;0,0%;4;;TOPSPIN
2022;44;13;37A;200;1;;3;VEGETATIVO;0,0%;1;;TOPSPIN
2022;44;13;36A;200;37;;3;VEGETATIVO;0,0%;2;;TOPSPIN
2022;44;13;14A;200;4;;3;VEGETATIVO;0,0%;1, 2, 6;;TOPSPIN
2022;44;13;13A;200;60;;3;VEGETATIVO;0,0%;1, 2, 3, 4;;TOPSPIN
2022;44;12;80B;192;1;;4;VEGETATIVO;0,0%;1;;TOPSPIN
2022;44;13;36A;200;1;;3;VEGETATIVO;0,0%;2;;TOPSPIN
2022;44;13;12A;200;6;;3;VEGETATIVO;0,0%;4, 5, 6;;TOPSPIN
2022;45;8;52A;152;1;;11;FLOR;0,0%;;;CHISPA
2022;45;13;12A;200;2;;3;VEGETATIVO;0,0%;6;;TOPSPIN
2022;46;30;23A;96;1;;3;VEGETATIVO;0,0%;5;;VERONICA
2022;46;18;28A;96;20;;2;VEGETATIVO;0,0%;5;;TOPSPIN
2022;46;18;40A;96;0;;2;VEGETATIVO;0,0%;;;TOPSPIN
2022;46;29;35A;96;0;;4;VEGETATIVO;0,0%;8;;VERONICA
2022;46;30;23A;96;0;;3;VEGETATIVO;0,0%;5;;VERONICA
2022;46;29;35A;96;0;;5;VEGETATIVO;0,0%;5;;VERONICA
2022;46;38;21A;96;1;;9;FLOR;0,0%;4;;TESTAROSSA
2022;46;38;21A;96;0;;9;FLOR;0,0%;8;;TESTAROSSA
2022;47;13;82B;200;1;1;6;VEGETATIVO;0,5%;4;;TOPSPIN
2022;47;30;23A;96;1;1;4;VEGETATIVO;1,0%;5;;VERONICA
2022;47;25;13A;96;5;1;3;VEGETATIVO;1,0%;8;;TOPSPIN
2022;48;22;38A;128;1;;8;FLOR;0,0%;4;;TOPSPIN
2022;49;24;21A;96;1;;11;FLOR;0,0%;1;;PASION BELEN
2022;49;33;13B;96;1;;3;VEGETATIVO;0,0%;5;;TOPSPIN
2022;49;33;12B;96;3;;3;VEGETATIVO;0,0%;11;;TOPSPIN
2022;50;13;37A;200;1;;8;FLOR;0,0%;2;;TOPSPIN
2022;50;19;20A;96;1;;5;VEGETATIVO;0,0%;9;;TOPSPIN
2022;50;45;25A;88;97;;5;VEGETATIVO;0,0%;2, 3;;MAISY
2022;50;45;25A;88;53;;5;VEGETATIVO;0,0%;2, 3, 5;;MAISY
2022;50;45;24A;88;15;;5;VEGETATIVO;0,0%;2, 3, 4, 5;;MAISY
2022;51;45;24A;88;28;;5;VEGETATIVO;0,0%;6, 7;;MAISY
2022;51;45;23A;88;4;;5;VEGETATIVO;0,0%;3;;MAISY
2022;51;45;22A;88;3;;5;VEGETATIVO;0,0%;3;;MAISY
2022;51;45;21A;88;1;;5;VEGETATIVO;0,0%;3;;MAISY
2022;51;45;23A;88;2;;5;VEGETATIVO;0,0%;3;;MAISY
2022;51;45;22A;88;1;;5;VEGETATIVO;0,0%;2;;MAISY
2022;51;45;20A;88;1;;5;VEGETATIVO;0,0%;6;;CHAMPAGNE YELLOW
2022;51;45;23A;88;13;;5;VEGETATIVO;0,0%;1, 2;;MAISY
2022;51;45;22A;88;2;;5;VEGETATIVO;0,0%;1, 2;;MAISY
2022;52;44;10A;80;1;;6;VEGETATIVO;0,0%;2;;TESTAROSSA
2022;52;45;22A;88;1;;6;VEGETATIVO;0,0%;2;;MAISY
2022;52;45;20A;88;1;;6;VEGETATIVO;0,0%;6;;CHAMPAGNE YELLOW
2022;52;10;42A;172;2;;1;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;10;42A;172;1;;1;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;9;16B;160;2;;2;VEGETATIVO;0,0%;5;;PETRUSKA
2022;52;45;25A;88;1;;6;VEGETATIVO;0,0%;3;;MAISY
2022;52;7;50A;132;1;;4;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;7;49A;132;2;;4;VEGETATIVO;0,0%;4;;TOPSPIN
2022;52;7;57B;132;6;;4;VEGETATIVO;0,0%;6;;TOPSPIN
2022;52;7;13A;132;1;;3;VEGETATIVO;0,0%;4;;TOPSPIN
2022;52;7;08B;132;17;;3;VEGETATIVO;0,0%;2;;ALEMANI
2022;52;10;42A;172;1;;;VEGETATIVO;0,0%;6;;TOPSPIN
2022;52;10;65A;172;1;;1;VEGETATIVO;0,0%;6;;TOPSPIN
2022;52;7;28B;132;2;;4;VEGETATIVO;0,0%;1;;TOPSPIN
2022;52;7;27B;132;2;;4;VEGETATIVO;0,0%;4;;TOPSPIN
2022;52;10;65A;172;2;;;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;7;10A;132;23;;3;VEGETATIVO;0,0%;2, 3, 5;;TOPSPIN
2022;52;7;11A;132;27;;3;VEGETATIVO;0,0%;1;;TOPSPIN
2022;52;7;50A;132;100;;;VEGETATIVO;0,0%;3, 4;;TOPSPIN
2022;52;10;73A;172;55;;1;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;8;58A;152;2;;3;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;10;65A;172;;;;VEGETATIVO;0,0%;;;
2022;52;10;73A;172;;;;VEGETATIVO;0,0%;;;
2022;52;7;50A;132;22;;4;VEGETATIVO;0,0%;4, 5;;TOPSPIN
2022;52;7;49A;132;2;;4;VEGETATIVO;0,0%;5;;TOPSPIN
2022;52;7;11A;132;8;;3;VEGETATIVO;0,0%;5;;TOPSPIN
2022;52;7;12A;132;1;;3;VEGETATIVO;0,0%;3;;TOPSPIN
2022;52;7;27A;132;1;;4;VEGETATIVO;0,0%;5;;TOPSPIN
2022;52;7;08B;132;7;;3;VEGETATIVO;0,0%;2, 3;;ALEMANI
2022;53;9;16B;160;1;;3;VEGETATIVO;0,0%;6;;PETRUSKA
2022;53;10;42A;172;35;;2;VEGETATIVO;0,0%;2, 3, 4, 5, 6;;TOPSPIN
2022;53;45;20A;88;2;;7;DESBOTON;0,0%;2;;CHAMPAGNE YELLOW
2022;53;10;43A;172;23;;2;VEGETATIVO;0,0%;2, 3, 4, 5;;TOPSPIN
2022;53;10;41A;172;1;;2;VEGETATIVO;0,0%;3;;TOPSPIN
2022;53;10;73A;172;1;;2;VEGETATIVO;0,0%;4;;TOPSPIN
2022;53;10;41A;172;;;;VEGETATIVO;0,0%;;;
2022;53;45;20A;88;6;;7;DESBOTON;0,0%;3, 6;;CHAMPAGNE YELLOW
2022;53;45;25A;88;2;;7;DESBOTON;0,0%;4;;MAISY
2022;53;7;13A;132;1;;4;VEGETATIVO;0,0%;5;;TOPSPIN
2022;53;7;11A;132;;;4;VEGETATIVO;0,0%;2, 4;;TOPSPIN
2022;53;7;12A;132;5;;4;VEGETATIVO;0,0%;1, 2, 4;;TOPSPIN
2022;53;7;27B;132;1;;4;VEGETATIVO;0,0%;2;;TOPSPIN
2022;53;45;20A;88;1;;;VEGETATIVO;0,0%;2;;CHAMPAGNE YELLOW
2022;53;7;49A;132;4;;5;VEGETATIVO;0,0%;3, 4, 5;;TOPSPIN
